respondent_id,score,feedback,nps_reason_primary,nps_reason_secondary,primary_category,plan_type,city,tenure_days,source,sprint_id,sprint_start,tenure_cut,first_time_user
0ee7cc010f3d,0,3Day se richarge hua hai net nahi chalu hua,"RDNI (Recharge Done, No Internet)",,"RDNI (Recharge Done, No Internet)",,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
a3c0a74b1bdf,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
4b64d0fadc41,3,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
1ae9e5dbcb24,0,"The service of Wiom is very bad, I got it installed by mistake.",General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b1cbc768cc14,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
bfe3a1b7d35f,0,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
9b00dbe6977a,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1bab56d767fd,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
20d41310a7c0,9,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
129e65ebd213,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
b0d0871b5d61,0,Ghwtiya service 7 din sae net nhi chal rha,Internet Down,,Internet Down,,Lucknow,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
0f6c32f45c19,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
32317fd9291f,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
d73a6cd6ec62,10,Customer service,Good customer Support - call centre,,Good customer Support - call centre,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
90952e51ff18,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b3c1200f3c88,10,Beautiful work and best 👍,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
dff827eccf2c,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
130e89220b48,0,Net nhi chalta,Internet Down,,Internet Down,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
3441b19afced,0,Internet problem daily 16 hour,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
86959cc1ca00,2,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
eb700267bf68,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
40bf6a16b775,1,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
cb7b91a0b5ea,5,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
aec3431b58cd,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
78391d610109,1,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
bdc2621dd366,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
cb8da719ca8d,1,Network problem,Internet Down,,Internet Down,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b13c39483ad0,0,Net bahut slow chalta hai Hamesha iska pahiya ghumta rahata hai,Slow Speed,,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
eef1f6f6abf9,0,0 coz many a times the network service is not provided moreover the complaints arent heard on time,No/Late Complaint Resolution,,No/Late Complaint Resolution,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b5c0cf2c5ee5,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
a49c0754fe43,5,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
b153cf5852a5,3,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
2df950881677,10,बहुत ही अच्छा है व्योम मैने अपने पड़ोसियों का व्योम लगा रखा है,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
cdeb0ea748e5,10,,,,,,Agra,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
75cec1f109af,0,Costly recharge,Expensive,,Expensive,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
11fba03e24e6,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
9942d7e31778,1,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
2fbe17cb684a,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
f17558173e06,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
15d76a207a64,10,,,,,,Lucknow,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
4367bd671ed9,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
41c208635e66,0,नेट बार बार बंद होता है। कंप्लेन करने पर कोई फायदा नहीं। कोई सुनवाई नहीं।आज तक कोई इंजीनियर चेक करने नहीं आया। बकवास सर्विस,Frequent Disconnections,No/Late Complaint Resolution,Frequent Disconnections,,Lucknow,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
a10c6891ab47,0,"Internet issue 
 It was Internet problem not working internet 
 In this show interface on tv nooooooo 
 Internet 🛜 soooo slove the problem plz 🙏 
 Wiom help me please hellllllllppppppppppppppppppppppppppInternet issue 
 It was Internet problem not working internet 
 In this show interface on tv nooooooo 
 Internet 🛜 soooo slove the problem plz 🙏 
 Wiom help me please hellllllllpppppppppppppppppppppppppp
 Internet issue 
 It was Internet problem not working internet 
 In this show interface on tv nooooooo",Internet Down,Slow Speed,Internet Down,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
5266072aa577,0,Net sahi nahi chalta hey,General Bad Servie,,General Bad Servie,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
91f92d01f469,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
d0c02ab793b7,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b5931b856945,0,Kuki aadhe se jaada time yeh chalta nahi aur aur paise khatam hone par turant cut kardiya jaata hai,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8162aa183091,0,Net to chalta nhi hai raat ko 12 baje ke baad main khud band krwa dunga ab next month,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
a8e373c8636b,0,Jb se maine wiom ka WiFi lgwaya h tb se net ki problem hota h aise koi din nhi hoga jis din net ki problem na ho abhi bhi ho rha h wiom Wi-Fi ke sath mera very bad experience rha,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
ef9553de62b5,1,Always net not working,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
c11af09d5dfc,0,Login Krna hai mujhe,Bad Application,,Bad Application,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
b941b4b2f532,10,Mast h,General Good Service,,General Good Service,,Bareilly,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
520dfcb0ad60,7,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,No
80bae56da68b,10,10,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
38a2bf6ee029,0,Ap ny recharge jyada kar diya hai,Expensive,,Expensive,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
6277ecf621ec,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a2d1a1784ae4,0,Net not working most of the time,Frequent Disconnection,,Frequent Disconnection,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a88c8fa95f94,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
59988b8363ca,10,,,,,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
f49459f3a0de,0,Net issues bhot jada hai jio me haad pr kr rakhi h,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
6d83f4fa3b0d,8,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
2b06e6b75037,10,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
ccb13c4a53e0,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5713d0458a34,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
d9674f641cb9,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
5ecab686025c,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
7f0a97f0c91c,10,Excellent service,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
84cf72182453,0,Service bhot kharab hai,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
647bb71f97ed,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
cbb8ce9210f0,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
e4ae56aeb11c,8,ठीक है,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a62c26529df0,0,Net recharge bahut mehega hai,Expensive,,Expensive,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
4037bce4cffe,0,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,No
73a2cfc82e09,0,,,,,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
03c890fe4e21,7,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
24d7384b1fb0,3,3,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
855401c96ae2,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
297c9c4f2821,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
fd132b09f919,5,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
389cf8690c11,2,"Recharge pack...
 3, 6, & 1 year recharge are not available this wifi....",N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
f731456e2009,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
e53dcff3b417,0,Bar bar kharab Hota Hai ek din sahi theta hai dusre din kharab ho jata hai 28 din main 15 din kharab theta hai,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
405533f7ef07,10,"Vyayam sabse achcha net hai 
 24 ghante uplabdh",General Good Service,,General Good Service,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
42fb829fb970,0,हर दूसरे या तीसरे दिन नेट खराब हो जाता है,Frequent Disconnections,,Frequent Disconnections,,Bareilly,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1bfba7f311e3,10,,,,,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
47d4aa4e6c53,1,,,,,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
afd94d069db1,10,8,N/A,,N/A,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
b731a7557a87,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
1c4e663fef22,0,No service at night. No reminders for bill payment and delayed services. Especially in the emergencies situation.,Frequent Disconnetions,Bad Application,Frequent Disconnetions,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
bb0ff423a2db,10,Good,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
56023ecc2806,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
cb9a51e53c03,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
d0e18bd03d79,4,Stable internet nhi hai. Hmesha wifi network chla jata hai,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
79f3496a2840,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Early (1-2 mo),No
9ebd190572e7,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
cd2a9e906420,6,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
2fdad125771a,3,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
0546c576e33f,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
9153337f81a3,10,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
485650305b72,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
7fe052109abf,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
15ebfc50a0c5,4,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
16d25e966d58,0,Ner bahut sis canecet rhata hai,??,,??,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
54e88efeb859,0,,,,,,Agra,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
8949737a2645,4,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
105967b65279,0,Kuch nhi,N/A,,N/A,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
194d8cf0a309,0,Not bad service speed abhi bhi slow a rahi hai Wi-Fi ki net ki,Slow Speed,,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
0545a8a3f308,0,"Kabhi website thik se nhi chalta hai to kabhi application nhi
 All over internet problem rhta hai",Bad Application,General Bad Service,Bad Application,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
073c3d3e063d,0,Kyo ki network issue he abhi bhi sahi se kam nhi karta h aur jab complen karo to koi response bhi nhi ata,No/Late Complaint Resolution,Bad Customer Support - Call Centre,No/Late Complaint Resolution,,Lucknow,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
690ef8729a48,3,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5c4867eb1a56,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
3beb1dc31994,0,Vyom is the worst internet I used.,General Bad Service,,General Bad Service,,Agra,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
057955d98610,3,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
6085bb7d9e3d,10,10,N/A,,N/A,,,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,Yes
2eeffb5db728,10,Service,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5a6afd30de4d,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
41bc352f5c5a,2,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
26d7bacd7bc6,10,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
69eae8a48f92,10,,,,,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
c67055a5644b,10,Acha chalta h,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
dfb06b8ca977,9,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a314ac14d4c7,9,9,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3e2b3abf02f0,10,,,,,,,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
54b07beb7139,0,Service kharab h,General Bad Service,,General Bad Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
c9e0d3d8f353,10,अच्छा नेट स्पीफ,Good Speed,,Good Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Unknown,No
b3ca276b9438,10,,,,,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
3a9992cb85f7,1,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8c53b47035c7,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
f1ba41b630ee,10,10,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
1e1b6a4ab937,3,Nothing,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
9a4e05ec6363,7,Net was ok but sometimes its not working,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
915876f7bf68,1,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
34a98e36ef2f,0,Network slow,Slow Speed,,Slow Speed,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
7bba6e6da051,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
2f4b0e6f1c3f,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
01bec3adc5bb,0,0,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
a0ccedb24bc4,9,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
c2300e78d616,0,Very bad service,General Bad Service,,General Bad Service,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
a3f7f33824e7,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5b4a80a40a36,9,Kuch nhii,N/A,,N/A,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
12f7be2521d0,9,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
8ca1f280b733,0,Network problem mostly time not working net slow,Frequent Disconnections,Slow Speed,Frequent Disconnections,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
85df72c810e6,1,Mahine me 5 baar Internet connection lost hua hai 3-4 ghante tak usse bhi jyada,Frequent Disconnections,,Frequent Disconnections,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
0c9af11aa639,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
601ae6c34538,8,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
e3e46a835e74,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
088c33d238c3,3,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
b30a11d66c28,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
c0d7ac32f0cb,10,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
cbac9c2eb227,10,Wyom ka net sabse achcha chalta hai,General Good Service,,General Good Service,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),No
e90c9a07081b,0,"network issue,and cable problem",General Bad Service,,General Bad Service,,Meerut,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
671484103ae9,2,Sahi se nahi chal Raha hai speed bahut kam hai,Slow Speed,,Slow Speed,,Mumbai,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),Yes
5e9c98e68d83,9,Customer support and Quality,Good customer Support - call centre,General Good Service,Good customer Support - call centre,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Long (6+ mo),No
0b773480cc06,0,,,,,,Delhi,0,CleverTap,Sprint RSP5,2026-04-01,Mid (3-6 mo),Yes
